,exp_name,env_name,seed,metric,env_step,value
108,WarpSAC w/ Norm OFF,Ant-v4,3,avg_success,150000,0.0
109,WarpSAC w/ Norm OFF,Ant-v4,3,avg_success,200000,0.0
110,WarpSAC w/ Norm OFF,Ant-v4,3,avg_success,250000,0.0
111,WarpSAC w/ Norm OFF,Ant-v4,3,avg_success,300000,0.0
112,WarpSAC w/ Norm OFF,Ant-v4,3,avg_success,350000,0.0
113,WarpSAC w/ Norm OFF,Ant-v4,3,avg_success,400000,0.0
114,WarpSAC w/ Norm OFF,Ant-v4,3,avg_success,450000,0.0
115,WarpSAC w/ Norm OFF,Ant-v4,3,avg_success,500000,0.0
116,WarpSAC w/ Norm OFF,Ant-v4,3,avg_success,550000,0.0
117,WarpSAC w/ Norm OFF,Ant-v4,3,avg_success,600000,0.0
118,WarpSAC w/ Norm OFF,Ant-v4,3,avg_success,650000,0.0
119,WarpSAC w/ Norm OFF,Ant-v4,3,avg_success,700000,0.0
120,WarpSAC w/ Norm OFF,Ant-v4,3,avg_success,750000,0.0
121,WarpSAC w/ Norm OFF,Ant-v4,3,avg_success,800000,0.0
122,WarpSAC w/ Norm OFF,Ant-v4,3,avg_success,850000,0.0
123,WarpSAC w/ Norm OFF,Ant-v4,3,avg_success,900000,0.0
124,WarpSAC w/ Norm OFF,Ant-v4,3,avg_success,950000,0.0
125,WarpSAC w/ Norm OFF,Ant-v4,3,avg_success,1000000,0.0
126,WarpSAC w/ Norm OFF,Ant-v4,4,avg_return,0,-104.5399
127,WarpSAC w/ Norm OFF,Ant-v4,4,avg_return,50000,682.6797
128,WarpSAC w/ Norm OFF,Ant-v4,4,avg_return,100000,3658.2242
129,WarpSAC w/ Norm OFF,Ant-v4,4,avg_return,150000,4601.3292
130,WarpSAC w/ Norm OFF,Ant-v4,4,avg_return,200000,6072.3731
131,WarpSAC w/ Norm OFF,Ant-v4,4,avg_return,250000,5434.9349
132,WarpSAC w/ Norm OFF,Ant-v4,4,avg_return,300000,6422.3239
133,WarpSAC w/ Norm OFF,Ant-v4,4,avg_return,350000,6431.7475
134,WarpSAC w/ Norm OFF,Ant-v4,4,avg_return,400000,6490.8475
135,WarpSAC w/ Norm OFF,Ant-v4,4,avg_return,450000,6315.5207
136,WarpSAC w/ Norm OFF,Ant-v4,4,avg_return,500000,6804.7819
137,WarpSAC w/ Norm OFF,Ant-v4,4,avg_return,550000,6728.6296
138,WarpSAC w/ Norm OFF,Ant-v4,4,avg_return,600000,6720.1518
139,WarpSAC w/ Norm OFF,Ant-v4,4,avg_return,650000,6814.347
140,WarpSAC w/ Norm OFF,Ant-v4,4,avg_return,700000,7152.8912
141,WarpSAC w/ Norm OFF,Ant-v4,4,avg_return,750000,6871.7617
142,WarpSAC w/ Norm OFF,Ant-v4,4,avg_return,800000,7260.4152
143,WarpSAC w/ Norm OFF,Ant-v4,4,avg_return,850000,6840.8552
144,WarpSAC w/ Norm OFF,Ant-v4,4,avg_return,900000,7177.637
145,WarpSAC w/ Norm OFF,Ant-v4,4,avg_return,950000,7213.7082
146,WarpSAC w/ Norm OFF,Ant-v4,4,avg_return,1000000,7201.564
147,WarpSAC w/ Norm OFF,Ant-v4,4,avg_success,0,0.0
148,WarpSAC w/ Norm OFF,Ant-v4,4,avg_success,50000,0.0
149,WarpSAC w/ Norm OFF,Ant-v4,4,avg_success,100000,0.0
150,WarpSAC w/ Norm OFF,Ant-v4,4,avg_success,150000,0.0
151,WarpSAC w/ Norm OFF,Ant-v4,4,avg_success,200000,0.0
152,WarpSAC w/ Norm OFF,Ant-v4,4,avg_success,250000,0.0
153,WarpSAC w/ Norm OFF,Ant-v4,4,avg_success,300000,0.0
154,WarpSAC w/ Norm OFF,Ant-v4,4,avg_success,350000,0.0
155,WarpSAC w/ Norm OFF,Ant-v4,4,avg_success,400000,0.0
156,WarpSAC w/ Norm OFF,Ant-v4,4,avg_success,450000,0.0
157,WarpSAC w/ Norm OFF,Ant-v4,4,avg_success,500000,0.0
158,WarpSAC w/ Norm OFF,Ant-v4,4,avg_success,550000,0.0
159,WarpSAC w/ Norm OFF,Ant-v4,4,avg_success,600000,0.0
160,WarpSAC w/ Norm OFF,Ant-v4,4,avg_success,650000,0.0
161,WarpSAC w/ Norm OFF,Ant-v4,4,avg_success,700000,0.0
162,WarpSAC w/ Norm OFF,Ant-v4,4,avg_success,750000,0.0
163,WarpSAC w/ Norm OFF,Ant-v4,4,avg_success,800000,0.0
164,WarpSAC w/ Norm OFF,Ant-v4,4,avg_success,850000,0.0
165,WarpSAC w/ Norm OFF,Ant-v4,4,avg_success,900000,0.0
166,WarpSAC w/ Norm OFF,Ant-v4,4,avg_success,950000,0.0
167,WarpSAC w/ Norm OFF,Ant-v4,4,avg_success,1000000,0.0
168,WarpSAC w/ Norm OFF,Ant-v4,5,avg_return,0,-46.3652
169,WarpSAC w/ Norm OFF,Ant-v4,5,avg_return,50000,393.8153
170,WarpSAC w/ Norm OFF,Ant-v4,5,avg_return,100000,874.5594
171,WarpSAC w/ Norm OFF,Ant-v4,5,avg_return,150000,1503.9254
172,WarpSAC w/ Norm OFF,Ant-v4,5,avg_return,200000,3445.4146
173,WarpSAC w/ Norm OFF,Ant-v4,5,avg_return,250000,3014.0626
174,WarpSAC w/ Norm OFF,Ant-v4,5,avg_return,300000,5904.9232
175,WarpSAC w/ Norm OFF,Ant-v4,5,avg_return,350000,6113.2158
176,WarpSAC w/ Norm OFF,Ant-v4,5,avg_return,400000,5777.8995
177,WarpSAC w/ Norm OFF,Ant-v4,5,avg_return,450000,6623.8493
178,WarpSAC w/ Norm OFF,Ant-v4,5,avg_return,500000,6068.1853
179,WarpSAC w/ Norm OFF,Ant-v4,5,avg_return,550000,6134.7525
180,WarpSAC w/ Norm OFF,Ant-v4,5,avg_return,600000,6659.792
181,WarpSAC w/ Norm OFF,Ant-v4,5,avg_return,650000,6636.2737
182,WarpSAC w/ Norm OFF,Ant-v4,5,avg_return,700000,6970.8357
183,WarpSAC w/ Norm OFF,Ant-v4,5,avg_return,750000,7230.5986
184,WarpSAC w/ Norm OFF,Ant-v4,5,avg_return,800000,6984.5727
185,WarpSAC w/ Norm OFF,Ant-v4,5,avg_return,850000,7202.3294
186,WarpSAC w/ Norm OFF,Ant-v4,5,avg_return,900000,7087.6503
187,WarpSAC w/ Norm OFF,Ant-v4,5,avg_return,950000,7203.2526
188,WarpSAC w/ Norm OFF,Ant-v4,5,avg_return,1000000,7294.4877
189,WarpSAC w/ Norm OFF,Ant-v4,5,avg_success,0,0.0
190,WarpSAC w/ Norm OFF,Ant-v4,5,avg_success,50000,0.0
191,WarpSAC w/ Norm OFF,Ant-v4,5,avg_success,100000,0.0
192,WarpSAC w/ Norm OFF,Ant-v4,5,avg_success,150000,0.0
193,WarpSAC w/ Norm OFF,Ant-v4,5,avg_success,200000,0.0
194,WarpSAC w/ Norm OFF,Ant-v4,5,avg_success,250000,0.0
195,WarpSAC w/ Norm OFF,Ant-v4,5,avg_success,300000,0.0
196,WarpSAC w/ Norm OFF,Ant-v4,5,avg_success,350000,0.0
197,WarpSAC w/ Norm OFF,Ant-v4,5,avg_success,400000,0.0
198,WarpSAC w/ Norm OFF,Ant-v4,5,avg_success,450000,0.0
199,WarpSAC w/ Norm OFF,Ant-v4,5,avg_success,500000,0.0
200,WarpSAC w/ Norm OFF,Ant-v4,5,avg_success,550000,0.0
201,WarpSAC w/ Norm OFF,Ant-v4,5,avg_success,600000,0.0
202,WarpSAC w/ Norm OFF,Ant-v4,5,avg_success,650000,0.0
203,WarpSAC w/ Norm OFF,Ant-v4,5,avg_success,700000,0.0
204,WarpSAC w/ Norm OFF,Ant-v4,5,avg_success,750000,0.0
205,WarpSAC w/ Norm OFF,Ant-v4,5,avg_success,800000,0.0
206,WarpSAC w/ Norm OFF,Ant-v4,5,avg_success,850000,0.0
207,WarpSAC w/ Norm OFF,Ant-v4,5,avg_success,900000,0.0
208,WarpSAC w/ Norm OFF,Ant-v4,5,avg_success,950000,0.0
209,WarpSAC w/ Norm OFF,Ant-v4,5,avg_success,1000000,0.0
210,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_return,0,-4.6558
211,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_return,2499584,-3.5952
212,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_return,4999168,-2.4954
213,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_return,7498752,14.0175
214,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_return,9998336,12.9524
215,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_return,12497920,19.9927
216,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_return,14997504,26.6084
217,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_return,17497088,32.3504
218,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_return,19996672,35.1733
219,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_return,22496256,37.2884
220,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_return,24995840,37.2685
221,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_return,27495424,37.3872
222,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_return,29995008,39.5945
223,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_return,32494592,39.8704
224,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_return,34994176,40.6511
225,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_return,37493760,40.5424
226,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_return,39993344,41.2372
227,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_return,42492928,38.7107
228,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_return,44992512,39.5178
229,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_return,47492096,41.7536
230,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_return,49991680,40.4457
231,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_return,50000896,41.6967
232,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_success,0,0.0
233,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_success,2499584,0.0
234,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_success,4999168,0.0
235,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_success,7498752,0.0
236,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_success,9998336,0.0
237,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_success,12497920,0.0
238,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_success,14997504,0.0
239,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_success,17497088,0.0
240,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_success,19996672,0.0
241,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_success,22496256,0.0
242,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_success,24995840,0.0
243,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_success,27495424,0.0
244,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_success,29995008,0.0
245,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_success,32494592,0.0
246,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_success,34994176,0.0
247,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_success,37493760,0.0
248,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_success,39993344,0.0
249,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_success,42492928,0.0
250,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_success,44992512,0.0
251,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_success,47492096,0.0
252,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_success,49991680,0.0
253,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,1,avg_success,50000896,0.0
254,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_return,0,-4.6777
255,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_return,2499584,-3.8371
256,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_return,4999168,-2.798
257,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_return,7498752,12.7285
258,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_return,9998336,15.4163
259,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_return,12497920,20.7781
260,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_return,14997504,28.2171
261,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_return,17497088,31.8822
262,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_return,19996672,34.0587
263,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_return,22496256,36.0594
264,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_return,24995840,37.5705
265,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_return,27495424,37.3767
266,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_return,29995008,38.9568
267,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_return,32494592,40.1109
268,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_return,34994176,38.9531
269,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_return,37493760,40.5672
270,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_return,39993344,41.0247
271,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_return,42492928,39.8943
272,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_return,44992512,40.4968
273,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_return,47492096,40.3236
274,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_return,49991680,41.8211
275,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_return,50000896,41.5505
276,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_success,0,0.0
277,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_success,2499584,0.0
278,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_success,4999168,0.0
279,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_success,7498752,0.0
280,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_success,9998336,0.0
281,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_success,12497920,0.0
282,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_success,14997504,0.0
283,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_success,17497088,0.0
284,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_success,19996672,0.0
285,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_success,22496256,0.0
286,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_success,24995840,0.0
287,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_success,27495424,0.0
288,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_success,29995008,0.0
289,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_success,32494592,0.0
290,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_success,34994176,0.0
291,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_success,37493760,0.0
292,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_success,39993344,0.0
293,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_success,42492928,0.0
294,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_success,44992512,0.0
295,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_success,47492096,0.0
296,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_success,49991680,0.0
297,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,2,avg_success,50000896,0.0
298,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_return,0,-7.3381
299,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_return,2499584,-3.4879
300,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_return,4999168,-1.4317
301,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_return,7498752,15.6579
302,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_return,9998336,15.156
303,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_return,12497920,21.9658
304,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_return,14997504,29.0254
305,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_return,17497088,32.2797
306,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_return,19996672,32.8928
307,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_return,22496256,35.5163
308,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_return,24995840,36.4636
309,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_return,27495424,38.8791
310,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_return,29995008,38.9808
311,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_return,32494592,39.9159
312,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_return,34994176,39.2472
313,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_return,37493760,40.6162
314,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_return,39993344,41.3074
315,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_return,42492928,39.3408
316,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_return,44992512,40.3927
317,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_return,47492096,41.6334
318,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_return,49991680,41.4205
319,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_return,50000896,41.7554
320,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_success,0,0.0
321,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_success,2499584,0.0
322,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_success,4999168,0.0
323,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_success,7498752,0.0
324,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_success,9998336,0.0
325,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_success,12497920,0.0
326,WarpSAC w/ Norm OFF,G1JoystickFlatTerrain,3,avg_success,14997504,0.0
